111,This Shows Why Google Is A Buy Before Reporting Earnings Thursday.,"News
By: CORAM, ALISSA. Investors Business Daily. 4/26/2017, p1-1. 1p. Abstract: The article reports on the stocks status of Alphabet Inc., the parent company of technology company Google Inc., which is in buy range ahead of its earnings report as of April 26, 2017. (AN: 122750467), Database: Business Source Premier
Subjects: STOCKS (Finance); ALPHABET Inc.; GOOGLE Inc.
Add to folder
HTML Full Text"
112,"Will AI-Chip Startup With Google Pedigree Take On Intel, Nvidia?","News
By: KRAUSE, REINHARDT. Investors Business Daily. 4/21/2017, p3-3. 1p. Abstract: The article reports that top artificial intelligence (AI) engineers at Alphabet's Google are leaving to form a startup that aims to develop AI-based chips. Topics discussed include support of Chamath Palihapitiya, a Silicon Valley venture capitalist, for the startup and information on tensor technology. (AN: 122631147), Database: Business Source Premier
Subjects: ARTIFICIAL intelligence; INTEGRATED circuits; NEW business enterprises; GOOGLE Inc.; ALPHABET Inc.; Other Electronic Parts and Equipment Merchant Wholesalers
Add to folder
HTML Full Text"
113,Rising Dissent From the Right In Silicon Valley. (cover story).,"News
By: WINGFIELD, NICK; Daisuke Wakabayashi. New York Times. 8/9/2017, Vol. 166 Issue 57684, pA1-A15. 2p. 2 Black and White Photographs. Abstract: This article reports that technology company Google has fired software engineer James Damore for writing an internal memo which challenged the company's diversity efforts. Topics covered include the industry's intolerance of ideological diversity, how it penalizes people for expressing dissenting opinions, and comment by Google chief executive Sundar Pichai on why Damore was fired. Also mentioned are technology company executives Peter Thiel of Facebook and Palmer Luckey of Oculus VR. (AN: 124524971), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; ENGINEERS; DISMISSAL of employees; SUNDARAJAN, Pichai, 1972-; DIVERSITY in organizations
Add to folder
Click for Full Text options"
114,News Sites Take On Two Digital Giants.,"News
By: RUTENBERG, JIM; Peiser, Jaclyn. New York Times. 7/10/2017, Vol. 166 Issue 57654, pB1-B4. 2p. Abstract: The article reports that technology companies Google Inc. and Facebook Inc. are taking up the digital advertising market and getting away with the revenue that once paid for the quality journalism that Google and Facebook now offer for free. (AN: 123999410), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; FACEBOOK Inc.; NEWSPAPER publishing
Add to folder
Click for Full Text options"
115,Nasa y Google buscan cambiar la computación,"News
Nasa y Google buscan cambiar la computación
Por: LEOSIL. El Tiempo (Colombia), 06/10/2015, 1p; Resumen: Tecnología Redacción Tecnósfera Superar las capacidades de procesamiento ofrecidas por las unidades de cómputo tradicionales es la apuesta de Google y la Nasa, los cuales anunciaron recientemente el lanzamiento del computador cuántico D-Wave 2X., Database: Referencia Latina
Subjects: Nacionales
Add to folder
HTML Full Text"
116,Google renovó hardware en San Francisco,"News
Google renovó hardware en San Francisco
El País (Uruguay), 30/09/2015, 1p; Resumen: Google confirmó ayer todos los rumores: la compañía centró su evento en San Francisco en la renovación de hardware, estrenando dos nuevos teléfonos de la línea Nexus, dos Chromecasts y una tableta pensada para productividad., Database: Referencia Latina
Subjects: Sociedad
Add to folder
HTML Full Text"
117,Google cobra por anuncios de YouTube que nadie ve,"News
Google cobra por anuncios de YouTube que nadie ve
El Mercurio (Chile), 24/09/2015, 1p; Resumen: Un estudio realizado por investigadores europeos denunció que Google no es capaz de detectar correctamente si los anuncios de YouTube los ven personas reales o no., Database: Referencia Latina
Subjects: Economía
Add to folder
HTML Full Text"
118,Google Street View protege a los elefantes,"News
Google Street View protege a los elefantes
El Mercurio (Chile), 16/09/2015, 1p; Resumen: Un vehículo de Google Street View comenzó a filmar ayer a los elefantes de la reserva natural de Samburu, a 300 kilómetros al norte de Nairobi, en Kenia, para contribuir a su preservación., Database: Referencia Latina
Subjects: Ciencia
Add to folder
HTML Full Text"
119,Google empieza a mostrar tuits relevantes,"News
Google empieza a mostrar tuits relevantes
El Mercurio (Chile), 25/08/2015, 1p; Resumen: El buscador Google comenzó a ofrecer tuits destacados entre sus resultados en los navegadores para computadoras., Database: Referencia Latina
Subjects: Ciencia
Add to folder
HTML Full Text"
120,Google calcula el costo de poner paneles solares en tu casa,"News
Google calcula el costo de poner paneles solares en tu casa
El País (Uruguay), 24/08/2015, 1p; Resumen: ¿Quieres paneles solares pero no sabes por dónde empezar? Google creó una ingeniosa herramienta para determinar si tu casa es buena opción para obtener energía solar., Database: Referencia Latina
Subjects: Economía
Add to folder
HTML Full Text"
121,Google anunció parche que repara vulnerabilidad,"News
Google anunció parche que repara vulnerabilidad
El País (Uruguay), 08/08/2015, 1p; Resumen: Google anunció una actualización para dispositivos Android que repara una vulnerabilidad crítica que permitía al atacante acceder de forma remota a un smartphone mediante un mensaje de texto multimedia (MMS)., Database: Referencia Latina
Subjects: Sociedad
Add to folder
HTML Full Text"
122,Google quiere revivir sus gafas inteligentes con enfoque en los negocios,"News
Google quiere revivir sus gafas inteligentes con enfoque en los negocios
El Mercurio (Chile), 03/08/2015, 1p; Resumen: Fue una de las apuestas fallidas más sonoras de Google y ahora parece que la empresa quiere darles una segunda oportunidad., Database: Referencia Latina
Subjects: Economía
Add to folder
HTML Full Text"
123,Google Trains Ad Computers To Be Offended.,"News
By: WAKABAYASHI, DAISUKE. New York Times. 4/3/2017, Vol. 166 Issue 57556, pB1-B2. 2p. Abstract: The article discusses technology firm Google's initiative to train computers to bar ads from appearing with objectionable videos in their video-sharing website YouTube, and talks about the accusations made against Google and the threats from some big companies to pull out their ads from YouTube. (AN: 122263883), Database: MasterFILE Elite
Subjects: ADVERTISING ethics; YOUTUBE (Web resource); GOOGLE Inc.
Add to folder
Click for Full Text options"
124,When Locksmiths Pick Pockets.,"News
By: SEGAL, DAVID. New York Times. 1/31/2016, Vol. 165 Issue 57128, Sunday Business p1-5. 3p. 5 Color Photographs. Abstract: The article looks at lead generators (lead gens), or entities which fraudulently advertise themselves on the Internet as local businesses in order to generate customers through the Internet search engine Google. Customers seeking locksmithing or other services are then charged fees significantly higher than those quoted over the phone or online. According to the author, many of these operations are run by Israeli Americans. Details on the methods used to manipulate Google's search algorithms are presented. (AN: 112625980), Database: MasterFILE Elite
Subjects: LOCKSMITHS -- Corrupt practices; GOOGLE (Web resource); FRAUD; INTERNET searching; ISRAELI Americans
Add to folder
Click for Full Text options"
125,Google’s Main Strategy Is Under Threat From EU.,"News
By: Nicas, Jack. Wall Street Journal - Online Edition. 6/30/2017, p1. 1p. (AN: 123836924), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; EUROPEAN Union; ALPHABET Inc.; ANTITRUST law; COMPETITION (Economics)
Add to folder
Click for Full Text options"
126,Google’s EU Fine Is a Small Price to Pay for Scale.,"News
By: Gallagher, Dan. Wall Street Journal - Online Edition. 6/28/2017, p1. 1p. (AN: 123803987), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; FINES (Penalties); EUROPEAN Union; ALPHABET Inc.; COMMERCIAL law -- European Union countries; MICROSOFT Corp.
Add to folder
Click for Full Text options"
127,Why Uber and Google Fight.,"News
By: Jenkins, Holman W. Wall Street Journal - Online Edition. 6/14/2017, p1. 1p. (AN: 123568555), Database: MasterFILE Elite
Subjects: UBER Technologies Inc.; GOOGLE Inc.; CORPORATE culture; LEVANDOWSKI, Anthony; FULLY autonomous automobile driving
Add to folder
Click for Full Text options"
128,Google: The Android Everyone’s Looking For.,"News
By: Gallagher, Dan. Wall Street Journal - Online Edition. 5/18/2017, p1. 1p. (AN: 123089663), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; ANDROID (Operating system); TECHNOLOGICAL innovations; WAGES; CELL phones
Add to folder
Click for Full Text options"
129,"Google Pays Female Workers Less Than Male Counterparts, Labor Department Says.","News
Wall Street Journal - Online Edition. 4/10/2017, p1. 1p. (AN: 122377370), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; SEX discrimination in employment; UNITED States. Dept. of Labor; WIPPER, Janette; PAY equity; HEROLD, Janet
Add to folder
Click for Full Text options"
130,Google’s ‘Trust Us’ Approach Doesn’t Satisfy Pay Gap Skeptics.,"News
By: Nicas, Jack; Koh, Yoree. Wall Street Journal (Online). 6/26/2017, p1. 1p. (AN: 123764366), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; WAGE differentials; UNITED States. Dept. of Labor; ALPHABET Inc.; WAGES
Add to folder
Click for Full Text options"
131,E.U. Pursuit Of Google Is Propelled By Rivals.,"News
By: STEWART, JAMES B. New York Times. 4/29/2016, Vol. 165 Issue 57217, pB1-B4. 2p. 1 Black and White Photograph. Abstract: The article reports on the claim of the regulators of the European Union (EU) in April 2016 that the American technology company Google is abusing its dominant position due to the preinstallation of the Google search app on most mobile devices. (AN: 114932817), Database: MasterFILE Elite
Subjects: EUROPEAN Union; GOOGLE Inc.; GOOGLE Apps (Computer software)
Add to folder
Click for Full Text options"
132,Google: The Android Everyone’s Looking For.,"News
By: Gallagher, Dan. Wall Street Journal - Online Edition. 5/18/2017, p1. 1p. (AN: 123089663), Database: Business Source Premier
Subjects: TECHNOLOGICAL innovations; WAGES; CELL phones; GOOGLE Inc.; Electronics Stores; Electronic components, navigational and communications equipment and supplies merchant wholesalers; Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing; Wireless Telecommunications Carriers (except Satellite); ANDROID (Operating system)
Add to folder
Click for Full Text options"
133,Google Pixel Review: The Android iPhone You’ve Been Waiting For.,"News
By: Stern, Joanna. Wall Street Journal - Online Edition. 10/19/2016, p1. 1p. (AN: 118884077), Database: Business Source Premier
Subjects: WIRELESS communication systems; GOOGLE Inc.; Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing; Wireless Telecommunications Carriers (except Satellite); IPHONE (Smartphone); ANDROID (Operating system); GOOGLE Maps
Add to folder
Click for Full Text options"
134,Major Sites Face Rebuke For Ads Tied To Racism.,"News
By: MAHESHWARI, SAPNA; STEVENSON, ALEXANDRA. New York Times. 9/16/2017, Vol. 166 Issue 57722, pB1-B4. 2p. Abstract: The article reports that Google and Facebook, said to be the world's biggest sellers of online advertising, were criticized for letting advertisers to target their ads at users who browsed for or showed an interest in racist sentiments and speech comprising hatred. The criticism reportedly followed after a report from ProPublica revealed that Facebook allowed advertisers to look for self-described ""Jew haters"" and other anti-Semitic topics. (AN: 125352254), Database: MasterFILE Elite
Subjects: INTERNET advertising -- Social aspects; GOOGLE Inc.; FACEBOOK Inc.; HATE speech; SEMITES
Add to folder
Click for Full Text options"
135,Pinterest Is Prepared To Challenge The Big Dogs.,"News
By: MAHESHWARI, SAPNA. New York Times. 7/3/2017, Vol. 166 Issue 57647, pB1-B3. 2p. 3 Black and White Photographs. Abstract: The article reports on the working of the advertising firm Pinterest in providing technology for users of digital scrapbook and also mentions that it provide technology like technology firm Google, Facebook and Snapchat. (AN: 123958182), Database: MasterFILE Elite
Subjects: COLD Brew Labs Inc.; GOOGLE Inc.
Add to folder
Click for Full Text options"
136,"Google’s Pixel 2 Smartphone Is a Powerful, and Pricey, Extravagance.","News
By: METZ, CADE. New York Times. 10/19/2017, Vol. 167 Issue 57755, pB4-B4. 1/3p. Abstract: The article offers brief information on the Pixel 2 XL smartphone from Google Inc. (AN: 125760124), Database: Academic Search Premier
Subjects: SMARTPHONES -- Evaluation; GOOGLE Inc.
Add to folder
Click for Full Text options"
137,From Google’s Generous Hands.,"News
By: SCOTT, MARK. New York Times. 7/20/2016, Vol. 165 Issue 57299, pB1-B3. 2p. 1 Color Photograph. Abstract: The article discusses the soft lobbying strategy of technology company Google in Europe, which employs supporting European culture and education such as digital training course, funding news outlets, and showcasing virtual reality exhibition, as a means to improve its image affected by regulatory issues. Topics discussed include its regulatory problems which include antitrust rules and tax shortfall allegations. Also discussed is the tapping of Google into the tech community of Europe. (AN: 116902070), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; LOBBYING; BUSINESS & politics -- Europe; VIRTUAL reality -- Exhibitions; CORPORATE image; ANTITRUST law -- Europe; HIGH technology industries
Add to folder
Click for Full Text options"
138,ANTITRUST PUSH AGAINST GOOGLE LIKELY TO GROW. (cover story).,"News
By: SCOTT, MARK. New York Times. 4/20/2016, Vol. 165 Issue 57208, pA1-B8. 2p. 1 Black and White Photograph. Abstract: The article discusses the expectation that Internet company Google Inc. (Google) will be charged with breaking European Union (EU) competition laws by unfairly favoring Google services on its Android smartphone operating system, and it mentions EU antitrust laws and complaints by various rivals of Google Inc. Access to digital services is examined, along with Internet search engines, American antitrust laws, and the closure of a Canadian government investigation involving Google. (AN: 114646991), Database: MasterFILE Elite
Subjects: GOOGLE Inc. -- Trials, litigation, etc.; ANTITRUST law -- European Union countries -- Lawsuits & claims; ANDROID (Operating system) -- Lawsuits & claims; SMARTPHONES -- Software; UNFAIR competition -- European Union countries -- Lawsuits & claims; GOVERNMENTAL investigations -- Canada; ANTITRUST law -- United States; EUROPEAN Union law
Add to folder
Click for Full Text options"
139,Google Will Buy Modular Homes to Address Housing Crunch.,"News
By: Kusisto, Laura. Wall Street Journal - Online Edition. 6/15/2017, p1. 1p. (AN: 123590090), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; DWELLINGS; ALPHABET Inc.; WEB search engines; REAL property
Add to folder
Click for Full Text options"
140,Google Parent Retires ‘Firefly’ Self-Driving Prototype.,"News
By: Nicas, Jack. Wall Street Journal - Online Edition. 6/14/2017, p1. 1p. (AN: 123568501), Database: MasterFILE Elite
Subjects: FULLY autonomous automobile driving; GOOGLE Inc.; ALPHABET Inc.; FIAT Chrysler Automobiles NV; MAHAN, Steve
Add to folder
Click for Full Text options"
141,"Google Breaks Support; Will YouTube Ad Flap Boost Facebook, TV Networks?","News
By: KRAUSE, REINHARDT. Investors Business Daily. 3/23/2017, p24-24. 1p. Abstract: The article provides information on suggestions provided by advertisers to Google Inc. to take stronger steps for strenghtening public crisis and potentiality of advertising. Topics discussed include downfall in shares of Google-parent firm Alphabet and support level, non-search advertising has been frozen by Verizon Communications, and plans to launch You Tube TV. (AN: 122046199), Database: Business Source Premier
Subjects: ADVERTISING; GOOGLE Inc.; ALPHABET Inc.; VERIZON Communications Inc.; Other Services Related to Advertising; Outdoor Advertising; YOUTUBE (Web resource)
Add to folder
HTML Full Text"
142,Google Plays Catch-Up In The Cloud With Amazon And Microsoft.,"News
By: KRAUSE, REINHARDT. Investors Business Daily. 2/24/2017, p1-1. 1p. Abstract: The article explores prospect for the future growth of Google and its parent, Alphabet, as Snapchat's parent Snap revealed it has a 2 billion dollar multiyear contract with Google's cloud computing service to power the company's trendsetting social media network. According to BMO Capital Markets analyst Daniel Salmon, cloud could represent the first material, non-advertising revenue stream for Google and is a key support for the stock multiple. (AN: 121462954), Database: Business Source Premier
Subjects: STOCK price forecasting; ADVERTISING revenue; GOOGLE Inc.; Data Processing, Hosting, and Related Services; CLOUD computing; SALMON, Daniel
Add to folder
HTML Full Text"
143,Google Stock Falls For Fifth Day; Trump's FTC Eyed.,"News
By: KRAUSE, REINHARDT. Investors Business Daily. 2/1/2017, p1-1. 1p. Abstract: The article informs that Maureen Ohlhausen has been appointed as the acting chairman of the Federal Trade Commission (FTC) by U.S. President Donald Trump. It is noted that the FTC in 2013 ended probe against internet search giant Google after it agreed to voluntary changes to its business practices, but European Commission is continuing an antitrust investigation and it could give president Trump clue to restart a Google probe. (AN: 121079204), Database: Business Source Premier
Subjects: ANTITRUST law; UNITED States. Federal Trade Commission; GOOGLE Inc.; Administration of General Economic Programs; OHLHAUSEN, Maureen; TRUMP, Donald, 1946-
Add to folder
HTML Full Text"
144,"Google Grabs Back Auto Spotlight From Nvidia, Intel.","News
By: KRAUSE, REINHARDT. Investors Business Daily. 1/9/2017, p1-1. 1p. Abstract: The article reports that Google Inc. announced at the North American International Auto Show in Detroit that its autonomous driving division has developed low-cost sensor technology after disclosure by Nvidia and Intel of their self-driving car deals at CES consumer electronics show. Other topics include rise in Nvidia stocks by 4.1% to 107.28, features of Google's sensor system, and announcement by Mobileye of its agreement with Intel and BMW for autonomous-driving technology development. (AN: 120644972), Database: Business Source Premier
Subjects: STOCKS (Finance); GOOGLE Inc.; MOBILEYE Inc.; NORTH American International Auto Show (Detroit, Mich.); DETECTORS
Add to folder
HTML Full Text"
145,Google's Court Victory Is Good for Scholarly Authors. Here's Why.,"News
By: Samuelson, Pamela. Chronicle of Higher Education. 11/13/2015, Vol. 62 Issue 11, p2-2. 1p. Abstract: The article discusses the implications of a November 2015 ruling by the U.S. Court of Appeals for the Second Circuit regarding the mass digitization of books by the firm Google Inc. for its Google Books Search product. Topics include the fair-use claim made by Google for making books searchable, the relation of the ruling to the rights of authors of scholarly books, and problems with copyright-infringement lawsuits. (AN: 110915078), Database: MasterFILE Elite
Subjects: GOOGLE Books (Web resource) -- Lawsuits & claims; FAIR use (Copyright) -- United States; FAIR use (Copyright) -- Lawsuits & claims; GOOGLE Inc. -- Trials, litigation, etc.; LEGAL status of authors; COPYRIGHT infringement lawsuits; DIGITIZATION of library materials -- Lawsuits & claims; SCHOLARLY publishing -- Law & legislation
Add to folder
HTML Full Text"
146,Google’s High-Speed Web Plans Hit Snags.,"News
By: Nicas, Jack. Wall Street Journal (Online). 8/15/2016, p1. 1p. Abstract: The article reports replanning of high-speed internet business of an American multinational conglomerate Alphabet Inc. due to financial reasons. Topics discussed include expenditure done by Alphabet's internet provider Google Fiber for digging streets to lay fiber-optic cables and use of wireless technology for homes to reduce the cost of laying fiber-optic cables. (AN: 117417043), Database: Business Source Premier
Subjects: WIRELESS technology in the home; INTERNET access; TELECOMMUNICATION; ALPHABET Inc. -- Finance; GOOGLE Fiber Inc.; EQUIPMENT & supplies; UNITED States
Add to folder
Click for Full Text options"
147,Google Trips: The Travel Guide That (Sort of) Reads Your Mind.,"News
By: Farley, David. Wall Street Journal - Online Edition. 11/19/2016, p1. 1p. (AN: 119589834), Database: Business Source Premier
Subjects: TRAVEL agents; GOOGLE Inc.; Travel Agencies; All Other Traveler Accommodation; MOBILE apps; SELF-guided tour manuals; TRAVELERS
Add to folder
Click for Full Text options"
148,Google Parent Alphabet Finds New Growth Beyond Search.,"News
By: Nicas, Jack. Wall Street Journal (Online). 1/27/2017, p1. 1p. (AN: 120962463), Database: Business Source Premier
Subjects: CORPORATE profits; EXPANSION (Business); SEARCH advertising (World Wide Web); ALPHABET Inc.; GOOGLE Inc.
Add to folder
Click for Full Text options"
149,Google Privacy-Policy Change Faces New Scrutiny in EU.,"News
By: Drozdiak, Natalia; Nicas, Jack. Wall Street Journal (Online). 1/25/2017, p1. 1p. (AN: 120932674), Database: Business Source Premier
Subjects: DATA security; GOOGLE Inc.; EUROPEAN Union; Computer systems design and related services (except video game design and development); Other Computer Related Services; ROBUST control; COMPUTERS & privacy
Add to folder
Click for Full Text options"
150,Google in Talks to Sell Its Satellite Business.,"News
By: Winkler, Rolfe; Nicas, Jack. Wall Street Journal (Online). 1/11/2017, p1. 1p. (AN: 120649716), Database: Business Source Premier
Subjects: WAREHOUSES; GOOGLE Inc.; SKYBOX Imaging Inc.; Commercial and Institutional Building Construction; General Warehousing and Storage; Other Warehousing and Storage; REMOTE-sensing images; EXPLOSIONS
Add to folder
Click for Full Text options"
151,Google’s Costs Don’t Always Click.,"News
By: Gallagher, Dan. Wall Street Journal - Online Edition. 4/27/2017, p1. 1p. (AN: 122712228), Database: Business Source Premier
Subjects: BUSINESS performance measurement; ADVERTISING; PROFITABILITY; PROFIT; GOOGLE Inc. -- Finance; Outdoor Advertising; Other Services Related to Advertising
Add to folder
Click for Full Text options"
152,Google’s YouTube Has Continued Showing Brands’ Ads With Racist and Other Objectionable Videos.,"News
By: Nicas, Jack. Wall Street Journal (Online). 3/25/2017, p1. 1p. (AN: 122073833), Database: Business Source Premier
Subjects: ADVERTISING; DISH Network Corp.; Outdoor Advertising; Other Services Related to Advertising; Video recording merchant wholesalers; Audio and Video Equipment Manufacturing; Motion Picture and Video Production; VIDEO recordings; YOUTUBE (Web resource); GOOGLE (Web resource)
Add to folder
Click for Full Text options"
153,Google to Simplify YouTube Advertiser Controls Amid Outcry Over Extremist Videos.,"News
By: Woo, Stu. Wall Street Journal (Online). 3/21/2017, p1. 1p. (AN: 121944034), Database: Business Source Premier
Subjects: ADVERTISERS; ADVERTISING laws; GOOGLE Inc. -- Management; YOUTUBE LLC; ECONOMIC aspects; EXTREMIST websites; SOCIAL aspects
Add to folder
Click for Full Text options"
154,Google Vows More Control for Brands Over Online Ads.,"News
By: Nicas, Jack. Wall Street Journal (Online). 3/18/2017, p1. 1p. (AN: 121917933), Database: Business Source Premier
Subjects: INTERNET advertising; GOOGLE Inc.; Internet Publishing and Broadcasting and Web Search Portals; Advertising Agencies; EXTREMISTS; INTERNET pornography; YOUTUBE (Web resource); SORRELL, Martin, 1945-
Add to folder
Click for Full Text options"
155,Google YouTube Is Ending Those Annoying 30-Second Unskippable Ads You Hate.,"News
By: CARSON, ED. Investors Business Daily. 2/21/2017, p9-9. 1p. Abstract: The article reports on the announcement by American technology company Google that it will stop running unskippable 30-second ads as of 2018. (AN: 121400944), Database: Business Source Premier
Subjects: INTERNET pop-up advertising; GOOGLE Inc.
Add to folder
HTML Full Text"
156,"Apple, Google Car Apps Get Pushback From Ford, Toyota.","News
By: KRAUSE, REINHARDT. Investors Business Daily. 1/4/2017, p1-1. 1p. Abstract: The article informs that Apple Inc.'s CarPlay and Google's Android Auto are facing a push back from automakers led by Ford Motor Co. and Toyota Motor. It is noted that Apple's CarPlay technology is built around its iOS software stock has formed a cup pattern with a technical buy point of 118.79. It is noted that Toyota is planning to launch a new infotainment system that integrates SDL in 2018. (AN: 120569905), Database: Business Source Premier
Subjects: STOCK prices; APPLE Inc.; GOOGLE Inc.; FORD Motor Co.; TOYOTA Motor Corp.
Add to folder
HTML Full Text"
157,Google Prevails in Android Code Case.,"News
By: WINGFIELD, NICK; HARDY, QUENTIN. New York Times. 5/27/2016, Vol. 165 Issue 57245, pB1-B6. 2p. 1 Color Photograph. Abstract: The article reports on the victory of technology company Google in a legal dispute against computer technology company Oracle over fair use of the Java software code in the Android operating system for smartphones, as of May 2016. (AN: 115712294), Database: MasterFILE Elite
Subjects: GOOGLE Inc. -- Trials, litigation, etc.; ORACLE Corp. -- Trials, litigation, etc.; FAIR use (Copyright) -- Lawsuits & claims
Add to folder
Click for Full Text options"
158,E.U. Takes Aim at Google’s Claims That Mobile Software Is Open to All.,"News
By: SCOTT, MARK; Kang, Cecilia; Manjoo, Farhad. New York Times. 4/21/2016, Vol. 165 Issue 57209, pB1-B5. 2p. 1 Chart, 1 Graph. Abstract: The article presents views of Margrethe Vestager, antitrust chief of European Union (EU), on the decision of internet services provider Google Inc. to open the access of its mobile software Android for its rival companies. (AN: 114693885), Database: MasterFILE Elite
Subjects: VESTAGER, Margrethe, 1968-; GOOGLE Inc.; ANDROID (Operating system)
Add to folder
Click for Full Text options"
159,Europe Tried to Rein In Google. It Backfired. (cover story).,"News
By: SCOTT, MARK. New York Times. 4/19/2016, Vol. 165 Issue 57207, pA1-B6. 2p. 1 Color Photograph. Abstract: The article focuses on American technology company Google and how it has been impacted in European Union countries by the court ruling regarding the Right to be Forgotten. (AN: 114612172), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; RIGHT to be forgotten; RIGHT of privacy -- European Union countries
Add to folder
Click for Full Text options"
160,"In Race vs. Fake News, Google and Facebook Stroll to the Starting Line.","News
By: WAKABAYASHI, DAISUKE; ISAAC, MIKE. New York Times. 1/26/2017, Vol. 166 Issue 57489, pB2-B2. 1/5p. Abstract: The article reports on the actions of Internet search company Google and online social networking company Facebook to fight against the number of false news articles distributed across their sites. (AN: 120970136), Database: MasterFILE Elite
Subjects: FALSE news (Social media); GOOGLE Inc.; FACEBOOK Inc.
Add to folder
Click for Full Text options"
161,Google Faces New EU Complaint Over Android.,"News
By: Drozdiak, Natalia. Wall Street Journal - Online Edition. 3/8/2017, p1. 1p. (AN: 121631213), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; EUROPEAN Union
Add to folder
Click for Full Text options"
162,Google to Help Advertisers Keep Away From Hate Speech.,"News
By: SCOTT, MARK. New York Times. 3/22/2017, Vol. 166 Issue 57544, pB2-B2. 1/8p. Abstract: The article reports on the initiative of internet company Google Inc. to protect its advertising business by controlling marketers over their online advertisements to help them keep away from hate speech. (AN: 121983381), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; INTERNET advertising -- Management
Add to folder
Click for Full Text options"
163,Google Faces an Inquiry By Regulators in Turkey.,"News
By: SCOTT, MARK. New York Times. 3/7/2017, Vol. 166 Issue 57529, pB4-B4. 1/4p. 1 Black and White Photograph. Abstract: The article reports on the regulatory challenge faced by the technology company Google on March 6, 2017 when an investigation was opened by the Turkish autorities into whether the Android software of the search giant has broken the antitrust rules of the country. (AN: 121613229), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; ANDROID (Operating system); ANTITRUST law -- Turkey
Add to folder
Click for Full Text options"
164,Google Steps Up Effort to Keep Ads Away From Controversial Content.,"News
By: Nicas, Jack. Wall Street Journal (Online). 3/22/2017, p1. 1p. (AN: 121981748), Database: MasterFILE Elite
Subjects: GOOGLE Inc.; ADVERTISING media planning; ADVERTISING -- Computer network resources; ADVERTISING spending; ADVERTISERS -- Attitudes
Add to folder
Click for Full Text options"
165,Inside Yelp’s Fierce Google Grudge.,"News
By: DOUGHERTY, CONOR; Kanter, James; Scott, Mark. New York Times. 7/2/2017, Vol. 166 Issue 57646, Sunday Review p1-4. 2p. 5 Color Photographs. Abstract: The article presents views of Jeremy Stoppelman, chief executive of local search and reviewing site Yelp, on his company's growth and its reviews to help independent businesses. Topics discussed include dispute of Yelp with technology firm Google; views of Margrethe Vestager, antitrust chief, for the same and Yelp's campaign against Google. (AN: 123960354), Database: MasterFILE Elite
Subjects: STOPPELMAN, Jeremy; YELP Inc.; INDEPENDENT business units; GOOGLE Inc.; VESTAGER, Margrethe, 1968-
Add to folder
Click for Full Text options"
166,"Your Next Trip, Courtesy of Google.","News
By: ROSENBLOOM, STEPHANIE. New York Times. 3/13/2016, Vol. 165 Issue 57170, Travel p1-3. 2p. 4 Color Photographs. Abstract: The article evaluates the smartphone search feature application (app) known as Destinations on Google, developed by the American multinational technology company Google, including its role in travel planning. (AN: 113708479), Database: MasterFILE Elite
Subjects: MOBILE apps -- Evaluation; GOOGLE (Web resource); TRAVEL planning -- Software
Add to folder
Click for Full Text options"
167,Google fires employee behind anti-diversity memo.,"News
Arab American News. 08/12/2017, Vol. 33 Issue 1644, p17-17. 1/3p. (AN: 124626870), Database: Academic Search Premier
Subjects: DISMISSAL of employees; GENDER stereotypes; GOOGLE Inc.
Add to folder
Click for Full Text options"
168,"Google es la firma favorita para trabajar, y entre bancos lidera BBVA","News
Google es la firma favorita para trabajar, y entre bancos lidera BBVA
El Mercurio (Chile), 21/10/2015, 1p; Resumen: La consultora Great Place To Work dio a conocer su ranking de las 25 mejores empresas globales para trabajar., Database: Referencia Latina
Subjects: Economía
Add to folder
HTML Full Text"
169,Google dice que búsquedas en móviles superan a las de ordenadores,"News
Google dice que búsquedas en móviles superan a las de ordenadores
El País (Uruguay), 09/10/2015, 1p; Resumen: Singhal aseguró durante la conferencia del sitio tecnológico Recode, que se celebra en la localidad de Half Moon Bay (California), que las búsquedas en móviles se colocaron a la cabeza durante el tercer trimestre de este año., Database: Referencia Latina
Subjects: Sociedad
Add to folder
HTML Full Text"
170,Google presenta dos nuevos teléfonos Nexus,"News
Google presenta dos nuevos teléfonos Nexus
El Mercurio (Chile), 30/09/2015, 1p; Resumen: Tienen cámaras potentes y un puerto USB que permite cargar la batería más rápido. , Database: Referencia Latina
Subjects: Ciencia
Add to folder
HTML Full Text"
